ts,alg,p,msg_bytes,frame_bits_len,status,syndrome,ok_text_match
1755399474,CRC,0.01,16,160,DISCARD,0,0
1755399474,CRC,0.01,16,160,OK,0,1
1755399474,CRC,0.01,16,160,DISCARD,0,0
1755399474,CRC,0.01,16,160,DISCARD,0,0
1755399474,CRC,0.01,16,160,DISCARD,0,0
1755399474,CRC,0.01,16,160,DISCARD,0,0
1755399474,CRC,0.01,16,160,DISCARD,0,0
1755399474,CRC,0.01,16,160,DISCARD,0,0
1755399474,CRC,0.01,16,160,OK,0,1
1755399474,CRC,0.01,16,160,DISCARD,0,0
1755399474,CRC,0.01,16,160,DISCARD,0,0
1755399474,CRC,0.01,16,160,DISCARD,0,0
1755399474,CRC,0.01,16,160,DISCARD,0,0
1755399474,CRC,0.01,16,160,DISCARD,0,0
1755399474,CRC,0.01,16,160,DISCARD,0,0
1755399474,CRC,0.01,16,160,DISCARD,0,0
1755399474,CRC,0.01,16,160,OK,0,1
1755399474,CRC,0.01,16,160,OK,0,1
1755399474,CRC,0.01,16,160,DISCARD,0,0
1755399474,CRC,0.01,16,160,DISCARD,0,0
1755399474,CRC,0.01,16,160,DISCARD,0,0
1755399474,CRC,0.01,16,160,DISCARD,0,0
1755399474,CRC,0.01,16,160,DISCARD,0,0
1755399474,CRC,0.01,16,160,DISCARD,0,0
1755399474,CRC,0.01,16,160,DISCARD,0,0
1755399474,CRC,0.01,16,160,OK,0,1
1755399474,CRC,0.01,16,160,DISCARD,0,0
1755399474,CRC,0.01,16,160,DISCARD,0,0
1755399474,CRC,0.01,16,160,DISCARD,0,0
1755399474,CRC,0.01,16,160,DISCARD,0,0
1755399474,CRC,0.01,16,160,DISCARD,0,0
1755399474,CRC,0.01,16,160,DISCARD,0,0
1755399474,CRC,0.01,16,160,DISCARD,0,0
1755399474,CRC,0.01,16,160,DISCARD,0,0
1755399474,CRC,0.01,16,160,DISCARD,0,0
1755399474,CRC,0.01,16,160,DISCARD,0,0
1755399474,CRC,0.01,16,160,DISCARD,0,0
1755399474,CRC,0.01,16,160,DISCARD,0,0
1755399474,CRC,0.01,16,160,DISCARD,0,0
1755399474,CRC,0.01,16,160,OK,0,1
1755399474,CRC,0.01,16,160,DISCARD,0,0
