ts,alg,p,msg_bytes,frame_bits_len,status,syndrome,ok_text_match
1755399386,HAM,0.01,8,71,CORRECTED,62,1
1755399386,HAM,0.01,8,71,CORRECTED,64,1
1755399386,HAM,0.01,8,71,CORRECTED,47,1
1755399386,HAM,0.01,8,71,OK,0,1
1755399386,HAM,0.01,8,71,CORRECTED,6,1
1755399386,HAM,0.01,8,71,CORRECTED,66,0
1755399386,HAM,0.01,8,71,OK,0,1
1755399386,HAM,0.01,8,71,CORRECTED,6,1
1755399386,HAM,0.01,8,71,OK,0,1
1755399386,HAM,0.01,8,71,OK,0,1
1755399386,HAM,0.01,8,71,CORRECTED,17,1
1755399386,HAM,0.01,8,71,DISCARD,,0
1755399386,HAM,0.01,8,71,OK,0,1
1755399386,HAM,0.01,8,71,OK,0,1
1755399386,HAM,0.01,8,71,OK,0,1
1755399386,HAM,0.01,8,71,CORRECTED,14,0
1755399386,HAM,0.01,8,71,CORRECTED,53,1
1755399386,HAM,0.01,8,71,CORRECTED,34,1
1755399386,HAM,0.01,8,71,OK,0,1
1755399386,HAM,0.01,8,71,OK,0,1
1755399386,HAM,0.01,8,71,CORRECTED,57,1
1755399386,HAM,0.01,8,71,OK,0,1
1755399386,HAM,0.01,8,71,CORRECTED,31,1
1755399386,HAM,0.01,8,71,OK,0,1
1755399386,HAM,0.01,8,71,OK,0,1
1755399386,HAM,0.01,8,71,OK,0,1
1755399386,HAM,0.01,8,71,OK,0,1
1755399386,HAM,0.01,8,71,OK,0,1
1755399386,HAM,0.01,8,71,CORRECTED,4,1
1755399386,HAM,0.01,8,71,OK,0,1
1755399386,HAM,0.01,8,71,CORRECTED,63,1
1755399386,HAM,0.01,8,71,OK,0,1
1755399386,HAM,0.01,8,71,OK,0,1
1755399386,HAM,0.01,8,71,OK,0,1
1755399386,HAM,0.01,8,71,OK,0,1
1755399386,HAM,0.01,8,71,CORRECTED,6,0
1755399386,HAM,0.01,8,71,OK,0,1
1755399386,HAM,0.01,8,71,OK,0,1
1755399386,HAM,0.01,8,71,CORRECTED,28,1
1755399386,HAM,0.01,8,71,CORRECTED,21,1
1755399386,HAM,0.01,8,71,OK,0,1
1755399386,HAM,0.01,8,71,CORRECTED,35,1
1755399386,HAM,0.01,8,71,CORRECTED,19,0
1755399386,HAM,0.01,8,71,CORRECTED,10,0
1755399386,HAM,0.01,8,71,OK,0,1
1755399386,HAM,0.01,8,71,OK,0,1
1755399386,HAM,0.01,8,71,CORRECTED,32,1
1755399386,HAM,0.01,8,71,OK,0,1
1755399386,HAM,0.01,8,71,CORRECTED,38,1
1755399386,HAM,0.01,8,71,CORRECTED,43,1
1755399386,HAM,0.01,8,71,CORRECTED,55,0
1755399386,HAM,0.01,8,71,OK,0,1
1755399386,HAM,0.01,8,71,CORRECTED,12,1
1755399386,HAM,0.01,8,71,OK,0,1
1755399386,HAM,0.01,8,71,CORRECTED,54,1
1755399386,HAM,0.01,8,71,OK,0,1
1755399386,HAM,0.01,8,71,OK,0,1
1755399386,HAM,0.01,8,71,OK,0,1
1755399386,HAM,0.01,8,71,CORRECTED,68,1
1755399386,HAM,0.01,8,71,CORRECTED,42,0
1755399386,HAM,0.01,8,71,CORRECTED,25,1
1755399386,HAM,0.01,8,71,OK,0,1
1755399386,HAM,0.01,8,71,CORRECTED,61,0
1755399386,HAM,0.01,8,71,CORRECTED,70,1
1755399386,HAM,0.01,8,71,DISCARD,,0
1755399386,HAM,0.01,8,71,CORRECTED,15,0
1755399386,HAM,0.01,8,71,OK,0,1
1755399386,HAM,0.01,8,71,OK,0,1
1755399386,HAM,0.01,8,71,OK,0,1
1755399386,HAM,0.01,8,71,CORRECTED,29,1
1755399386,HAM,0.01,8,71,DISCARD,,0
1755399386,HAM,0.01,8,71,CORRECTED,32,1
1755399386,HAM,0.01,8,71,CORRECTED,22,1
1755399386,HAM,0.01,8,71,OK,0,1
1755399386,HAM,0.01,8,71,CORRECTED,50,1
1755399386,HAM,0.01,8,71,OK,0,1
1755399386,HAM,0.01,8,71,CORRECTED,50,1
1755399386,HAM,0.01,8,71,OK,0,1
1755399386,HAM,0.01,8,71,CORRECTED,7,1
1755399386,HAM,0.01,8,71,OK,0,1
1755399386,HAM,0.01,8,71,CORRECTED,45,1
1755399386,HAM,0.01,8,71,OK,0,1
1755399386,HAM,0.01,8,71,CORRECTED,41,1
1755399386,HAM,0.01,8,71,CORRECTED,24,1
1755399386,HAM,0.01,8,71,OK,0,1
1755399386,HAM,0.01,8,71,CORRECTED,15,1
1755399386,HAM,0.01,8,71,CORRECTED,37,1
1755399386,HAM,0.01,8,71,CORRECTED,25,1
1755399386,HAM,0.01,8,71,OK,0,1
1755399386,HAM,0.01,8,71,CORRECTED,31,1
1755399386,HAM,0.01,8,71,OK,0,1
1755399386,HAM,0.01,8,71,OK,0,1
1755399386,HAM,0.01,8,71,CORRECTED,55,1
1755399386,HAM,0.01,8,71,CORRECTED,42,0
